GHO,Indicator,PUBLISH STATES,Year,WHO region,World Bank income group,Country,Display Value,Numeric Value,Low Value,High Value,Comments
WHS9_86,Population (in thousands) total,Published,2002,Europe,,Armenia,3047,3047,,,
WHS9_86,Population (in thousands) total,Published,2003,Europe,,Armenia,3036,3036,,,
WHS9_86,Population (in thousands) total,Published,2004,Europe,,Armenia,3026,3026,,,
WHS9_86,Population (in thousands) total,Published,2005,Europe,,Armenia,3015,3015,,,
WHS9_86,Population (in thousands) total,Published,2006,Europe,,Armenia,3003,3003,,,
WHS9_86,Population (in thousands) total,Published,2007,Europe,,Armenia,2990,2990,,,
WHS9_86,Population (in thousands) total,Published,2008,Europe,,Armenia,2977,2977,,,
WHS9_86,Population (in thousands) total,Published,2009,Europe,,Armenia,2968,2968,,,
WHS9_86,Population (in thousands) total,Published,2010,Europe,,Armenia,2963,2963,,,
WHS9_86,Population (in thousands) total,Published,2011,Europe,,Armenia,2964,2964,,,
WHS9_86,Population (in thousands) total,Published,2012,Europe,,Armenia,2969,2969,,,
WHS9_86,Population (in thousands) total,Published,1990,Western Pacific,,Australia,17097,17097,,,
WHS9_86,Population (in thousands) total,Published,1991,Western Pacific,,Australia,17322,17322,,,
WHS9_86,Population (in thousands) total,Published,1992,Western Pacific,,Australia,17529,17529,,,
WHS9_86,Population (in thousands) total,Published,1993,Western Pacific,,Australia,17725,17725,,,
WHS9_86,Population (in thousands) total,Published,1994,Western Pacific,,Australia,17921,17921,,,
WHS9_86,Population (in thousands) total,Published,1995,Western Pacific,,Australia,18124,18124,,,
WHS9_86,Population (in thousands) total,Published,1996,Western Pacific,,Australia,18339,18339,,,
WHS9_86,Population (in thousands) total,Published,1997,Western Pacific,,Australia,18563,18563,,,
WHS9_86,Population (in thousands) total,Published,1998,Western Pacific,,Australia,18795,18795,,,
WHS9_86,Population (in thousands) total,Published,1999,Western Pacific,,Australia,19027,19027,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,C?te d'Ivoire,44.51,44.51,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Somalia,44.88,44.88,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,South Africa,38.94,38.94,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Barbados,23.98,23.98,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Uruguay,26.01,26.01,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Solomon Islands,45.45,45.45,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Belgium,18.05,18.05,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Pakistan,43.59,43.59,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Malawi,45.8,45.8,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Uzbekistan,41.04,41.04,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Luxembourg,17.36,17.36,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Panama,35.87,35.87,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,United States of America,21.68,21.68,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Guinea-Bissau,44.29,44.29,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Czech Republic,21.51,21.51,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Belarus,23.07,23.07,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Palau,36.73,36.73,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Madagascar,45.13,45.13,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Malaysia,37.1,37.1,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Yemen,52.1,52.1,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,India,37.5,37.5,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Democratic People's Republic of Korea,26.77,26.77,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Guyana,34.44,34.44,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Cyprus,25.49,25.49,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Hungary,20.39,20.39,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Denmark,17.02,17.02,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,South Sudan,44.23,44.23,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Venezuela (Bolivarian Republic of),38.02,38.02,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Haiti,43.15,43.15,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Cuba,23.17,23.17,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Vanuatu,43.84,43.84,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Honduras,45.46,45.46,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Benin,45.99,45.99,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Belize,43.46,43.46,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Slovenia,20.84,20.84,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Democratic Republic of the Congo,45.53,45.53,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Viet Nam,37.41,37.41,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Spain,19.88,19.88,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Iceland,24.95,24.95,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Philippines,40.94,40.94,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Maldives,46.83,46.83,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Zambia,45.9,45.9,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Indonesia,36.42,36.42,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Botswana,44.8,44.8,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Sweden,17.93,17.93,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Mali,46.33,46.33,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Bhutan,43.58,43.58,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Peru,38.27,38.27,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Dominican Republic,38.52,38.52,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Swaziland,48.09,48.09,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Portugal,20.56,20.56,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Papua New Guinea,42.23,42.23,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Sri Lanka,32.08,32.08,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Djibouti,44.96,44.96,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Marshall Islands,36.73,36.73,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Mauritania,44.59,44.59,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Malta,24.91,24.91,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Paraguay,41.39,41.39,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Bolivia (Plurinational State of),41.01,41.01,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Ecuador,38.16,38.16,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Suriname,33.32,33.32,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Brazil,35.3,35.3,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Qatar,28.33,28.33,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Poland,25.06,25.06,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Bosnia and Herzegovina,24.29,24.29,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Egypt,39.52,39.52,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,El Salvador,41.67,41.67,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Sudan,45.46,45.46,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Dominica,32.53,32.53,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Burkina Faso,47.25,47.25,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Israel,31.26,31.26,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Mexico,38.48,38.48,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Iraq,45.87,45.87,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Syrian Arab Republic,46.92,46.92,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Switzerland,17.03,17.03,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Monaco,19.84,19.84,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Micronesia (Federated States of),44.11,44.11,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Mauritius,28.99,28.99,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Iran (Islamic Republic of),45.32,45.32,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Zimbabwe,46.09,46.09,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Equatorial Guinea,37.69,37.69,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Tajikistan,43.63,43.63,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Jamaica,35.14,35.14,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Bulgaria,20.32,20.32,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Italy,16.47,16.47,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Republic of Moldova,27.91,27.91,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Republic of Korea,25.63,25.63,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Estonia,22.18,22.18,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Ethiopia,46.3,46.3,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Canada,20.71,20.71,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Cameroon,46.28,46.28,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Saint Kitts and Nevis,32.53,32.53,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Rwanda,49.78,49.78,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Kazakhstan,31.52,31.52,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Jordan,46.21,46.21,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Brunei Darussalam,34.5,34.5,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Mongolia,40.47,40.47,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Burundi,47.84,47.84,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Russian Federation,22.96,22.96,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Eritrea,46.54,46.54,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Fiji,38.41,38.41,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Ireland,27.01,27.01,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Romania,23.62,23.62,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Algeria,43.84,43.84,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Albania,34.03,34.03,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Morocco,40.47,40.47,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Mozambique,46.55,46.55,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Thailand,30.22,30.22,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,The former Yugoslav Republic of Macedonia,26.19,26.19,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Gabon,41.41,41.41,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Trinidad and Tobago,33.58,33.58,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,France,19.84,19.84,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Tonga,39.41,39.41,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Nauru,36.73,36.73,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Nepal,42.22,42.22,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Togo,46.24,46.24,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Japan,18.32,18.32,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Saint Lucia,36.54,36.54,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Afghanistan,48.66,48.66,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Timor-Leste,39.72,39.72,,,
WHS9_89,Population proportion under 15 (%),Published,1990,South-East Asia,,Myanmar,37.67,37.67,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Montenegro,26,26,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Chile,29.96,29.96,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Chad,47.48,47.48,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Kyrgyzstan,37.57,37.57,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Kuwait,35.01,35.01,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Antigua and Barbuda,32.53,32.53,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Comoros,45.13,45.13,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Serbia,24.31,24.31,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Senegal,47.11,47.11,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Tunisia,38.09,38.09,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Central African Republic,43.28,43.28,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Namibia,43.63,43.63,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Andorra,19.88,19.88,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Cambodia,44.19,44.19,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Finland,19.32,19.32,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Saint Vincent and the Grenadines,37.95,37.95,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Cabo Verde,45.57,45.57,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Samoa,40.36,40.36,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,San Marino,16.47,16.47,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Tuvalu,38.04,38.04,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Ghana,43.82,43.82,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Austria,17.43,17.43,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Sao Tome and Principe,48.09,48.09,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Kiribati,36.73,36.73,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Angola,47.47,47.47,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Uganda,47.96,47.96,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Turkey,36.25,36.25,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Colombia,36.57,36.57,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Gambia,46.12,46.12,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Lao People's Democratic Republic,44.21,44.21,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,New Zealand,23.25,23.25,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Kenya,48.97,48.97,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Georgia,24.61,24.61,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,Seychelles,32.74,32.74,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Western Pacific,,Australia,22.03,22.03,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Europe,,Netherlands,18.23,18.23,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Eastern Mediterranean,,Lebanon,34.13,34.13,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Americas,,Argentina,30.69,30.69,,,
WHS9_89,Population proportion under 15 (%),Published,1990,Africa,,United Republic of Tanzania,45.99,45.99,,,
